input_smiles,family,canonical_smiles,state_A_smiles,state_B_smiles,pair_valid,valid,passes_common_filter,filter_reason,molecular_weight,sa_score,qed,rotatable_bonds,pred_uv_lambda_nm,pred_uv_uncertainty_nm,reward_phototoxic_probability,reward_phototoxic_uncertainty,reward_toxicity_similarity,reward_toxicity_pass,pred_half_life_h,pred_half_uncertainty_log10_h,pred_delta_lambda_nm,reward,method_id,eval_uv_lambda_nm,eval_uv_uncertainty_nm,phototoxic_probability,phototoxic_uncertainty,phototoxic_upper_confidence,toxicity_similarity,toxicity_in_domain,known_phototoxic_match,toxicity_pass,eval_half_life_h,eval_half_uncertainty_log10_h,photoswitch_space_pass,toxicity_space_pass,target_A_pass,target_B_pass,joint_success,selection_score,final_status,PSS_pred,quantum_yield_pred,deltaH_kJ_mol,stored_energy_MJ_kg,rank_within_family
CC1=CC=CC=C1/N=N/C2=CC=CC(O)=C2,azo,Cc1ccccc1/N=N/c1cccc(O)c1,Cc1ccccc1/N=N/c1cccc(O)c1,Cc1ccccc1/N=N\c1cccc(O)c1,True,True,True,ok,212.25200000000004,2.1627006492613763,0.7476120863997842,2.0,397.572533210383,61.47830791204376,0.5936830100817231,0.008468256265474967,0.22727272727272727,True,4.436549642484721,0.8625043555536271,49.09553761788362,0.23600484903944327,unified_conditional_rl,387.5805789916585,59.77843619986306,0.5980810335751754,0.0373471342130828,0.6595170693556967,0.22727272727272727,True,False,True,7.262669140575,0.6573862929949943,True,True,True,True,True,0.3315928234677028,PASS_AZO_AND_TOXICITY_SCREEN,,,,,722
C=CC1=CC=CC=C1/N=N/N=N/N=N\C=CC2=CC(O)=CC=C2,azo,C=Cc1ccccc1/N=N/N=N/N=N\C=Cc1cccc(O)c1,C=Cc1ccccc1/N=N/N=N/N=N\C=Cc1cccc(O)c1,C=Cc1ccccc1\N=N/N=N/N=N\C=Cc1cccc(O)c1,True,True,True,ok,306.32900000000006,3.6380093481747515,0.5513098942461307,6.0,396.8895331491896,61.47830791204376,0.4503930219584702,0.015021296243526742,0.1836734693877551,True,10.704776862751698,0.8625043555536271,50.73444194640331,0.2431066607775793,unified_conditional_rl,381.24863072314497,59.77843619986306,0.3732295264716726,0.026933181342024576,0.41753460977930307,0.1836734693877551,True,False,True,22.316608085954794,0.6573862929949943,True,True,True,True,True,0.3315903084133744,PASS_AZO_AND_TOXICITY_SCREEN,,,,,723
C1=CC=CC=C1/N=N/N=N\C=CC2=CC(O)=CC=C2N/N=N[N-1]/C3=CC=C(F)C=C3,azo,Oc1ccc(NN=NNc2ccc(F)cc2)c(C=C/N=N\N=N\c2ccccc2)c1,Oc1ccc(N/N=N/Nc2ccc(F)cc2)c(C=C/N=N\N=N\c2ccccc2)c1,Oc1ccc(N/N=N\Nc2ccc(F)cc2)c(C=C/N=N\N=N\c2ccccc2)c1,True,True,True,ok,404.4090000000001,3.4365089977731547,0.22698485220079423,8.0,394.99752574944915,61.47830791204376,0.499426484098444,0.01895196885033755,0.19672131147540983,True,8.080104972378196,0.8625043555536271,58.77760417123568,0.24647327019077045,unified_conditional_rl,390.91103176865516,59.77843619986306,0.41925157556218473,0.04763152732385938,0.4976054380099334,0.19672131147540983,True,False,True,10.44006741772437,0.6573862929949943,True,True,True,True,True,0.3315588252643129,PASS_AZO_AND_TOXICITY_SCREEN,,,,,724
COC1=CC=CC=C1/N=N/C2=CC=CC=C2/N=N/C=CC3=CC(O)=CC=C3O,azo,COc1ccccc1/N=N/c1ccccc1/N=N/C=Cc1cc(O)ccc1O,COc1ccccc1/N=N/c1ccccc1/N=N/C=Cc1cc(O)ccc1O,COc1ccccc1/N=N\c1ccccc1/N=N/C=Cc1cc(O)ccc1O,True,True,True,ok,374.4000000000001,2.9944383138934327,0.3923033865472241,6.0,402.3909760489985,61.47830791204376,0.5163365785864382,0.009640662610830667,0.2459016393442623,True,10.871884381998198,0.8625043555536271,57.04024423272102,0.24094311075696698,unified_conditional_rl,390.4711137555982,59.77843619986306,0.41100242467931414,0.03358902567178683,0.4662563719094035,0.2459016393442623,True,False,True,18.698516396820125,0.6573862929949943,True,True,True,True,True,0.33147126083874184,PASS_AZO_AND_TOXICITY_SCREEN,,,,,725
COC1=CC=CC=C1/N=N/C2=CC=CC=C2/N=N\C=CC3=CC(O)=CC=C3O,azo,COc1ccccc1/N=N/c1ccccc1/N=N\C=Cc1cc(O)ccc1O,COc1ccccc1/N=N/c1ccccc1/N=N\C=Cc1cc(O)ccc1O,COc1ccccc1/N=N\c1ccccc1/N=N\C=Cc1cc(O)ccc1O,True,True,True,ok,374.4000000000001,2.9944383138934327,0.3923033865472241,6.0,402.3909760489985,61.47830791204376,0.5163365785864382,0.009640662610830667,0.2459016393442623,True,10.871884381998198,0.8625043555536271,57.04024423272102,0.24094311075696698,unified_conditional_rl,390.4711137555982,59.77843619986306,0.41100242467931414,0.03358902567178683,0.4662563719094035,0.2459016393442623,True,False,True,18.698516396820125,0.6573862929949943,True,True,True,True,True,0.33147126083874184,PASS_AZO_AND_TOXICITY_SCREEN,,,,,726
COC1=CC=CC=C1/N=N\C2=CC=CC=C2/N=N/C=CC3=CC(O)=CC=C3O,azo,COc1ccccc1/N=N\c1ccccc1/N=N/C=Cc1cc(O)ccc1O,COc1ccccc1/N=N/c1ccccc1/N=N/C=Cc1cc(O)ccc1O,COc1ccccc1/N=N\c1ccccc1/N=N/C=Cc1cc(O)ccc1O,True,True,True,ok,374.4000000000001,2.9944383138934327,0.3923033865472241,6.0,402.3909760489985,61.47830791204376,0.5163365785864382,0.009640662610830667,0.2459016393442623,True,10.871884381998198,0.8625043555536271,57.04024423272102,0.24094311075696698,unified_conditional_rl,390.4711137555982,59.77843619986306,0.41100242467931414,0.03358902567178683,0.4662563719094035,0.2459016393442623,True,False,True,18.698516396820125,0.6573862929949943,True,True,True,True,True,0.33147126083874184,PASS_AZO_AND_TOXICITY_SCREEN,,,,,727
CN(N)C1=CC=CC=C1/N=N\C2=CC=CC=C2C=NC3=CC=CC=C3,azo,CN(N)c1ccccc1/N=N\c1ccccc1C=Nc1ccccc1,CN(N)c1ccccc1/N=N/c1ccccc1C=Nc1ccccc1,CN(N)c1ccccc1/N=N\c1ccccc1C=Nc1ccccc1,True,True,True,ok,329.40700000000004,2.7698723109922394,0.3038448973987551,5.0,392.1565698548473,61.47830791204376,0.5793301420017941,0.0120639687446173,0.17647058823529413,True,10.624093840357116,0.8625043555536271,67.80475036609494,0.24939431455656483,unified_conditional_rl,379.63070204421405,59.77843619986306,0.5170028332211916,0.02318359289430514,0.5551398435323235,0.17647058823529413,True,False,True,22.73758887657485,0.6573862929949943,True,True,True,True,True,0.3314703607023115,PASS_AZO_AND_TOXICITY_SCREEN,,,,,728
C(O)C1=CC=CC=C1/N=N\C2=CC=CC=C2C=CC3=CC=CC=C3,azo,OCc1ccccc1/N=N\c1ccccc1C=Cc1ccccc1,OCc1ccccc1/N=N/c1ccccc1C=Cc1ccccc1,OCc1ccccc1/N=N\c1ccccc1C=Cc1ccccc1,True,True,True,ok,314.38800000000003,2.3942603229499326,0.47168933639536537,5.0,400.0559686768367,61.47830791204376,0.4670684825212864,0.024670890988846426,0.2894736842105263,True,9.242941312922078,0.8625043555536271,72.93324470261416,0.25007101421129924,unified_conditional_rl,394.0408670065765,59.77843619986306,0.3239312688690912,0.02879694073658376,0.3713022363807715,0.2894736842105263,True,False,True,19.529429467184418,0.6573862929949943,True,True,True,True,True,0.3314501759955045,PASS_AZO_AND_TOXICITY_SCREEN,,,,,729
C1=CC=CC=C1/N=N/C=CC2=CC(O)=CC=C2F,azo,Oc1ccc(F)c(C=C/N=N/c2ccccc2)c1,Oc1ccc(F)c(C=C/N=N/c2ccccc2)c1,Oc1ccc(F)c(C=C/N=N\c2ccccc2)c1,True,True,True,ok,242.25300000000001,2.648257141968248,0.8016804987659899,3.0,389.12445862593626,61.47830791204376,0.5571555624488198,0.025658375444607792,0.2553191489361702,True,11.87586068247741,0.8625043555536271,45.61058220019129,0.2605462044311767,unified_conditional_rl,386.8590403487238,59.77843619986306,0.47563477823488,0.029665567198967582,0.5244346362771817,0.2553191489361702,True,False,True,20.534859947154295,0.6573862929949943,True,True,True,True,True,0.331416434244157,PASS_AZO_AND_TOXICITY_SCREEN,,,,,730
C1=CC=CC=C1/N=N\C=CC2=CC(O)=CC=C2F,azo,Oc1ccc(F)c(C=C/N=N\c2ccccc2)c1,Oc1ccc(F)c(C=C/N=N/c2ccccc2)c1,Oc1ccc(F)c(C=C/N=N\c2ccccc2)c1,True,True,True,ok,242.25300000000001,2.648257141968248,0.8016804987659899,3.0,389.12445862593626,61.47830791204376,0.5571555624488198,0.025658375444607792,0.2553191489361702,True,11.87586068247741,0.8625043555536271,45.61058220019129,0.2605462044311767,unified_conditional_rl,386.8590403487238,59.77843619986306,0.47563477823488,0.029665567198967582,0.5244346362771817,0.2553191489361702,True,False,True,20.534859947154295,0.6573862929949943,True,True,True,True,True,0.331416434244157,PASS_AZO_AND_TOXICITY_SCREEN,,,,,731
CC1=CC=CC=C1/N/N=N\C2=CC=CC=C2/N=N/C=CC3=CC=CC=C3C,azo,Cc1ccccc1C=C/N=N/c1ccccc1/N=N\Nc1ccccc1C,Cc1ccccc1C=C/N=N/c1ccccc1/N=N\Nc1ccccc1C,Cc1ccccc1C=C/N=N\c1ccccc1/N=N\Nc1ccccc1C,True,True,True,ok,355.44500000000005,2.9005208985468833,0.369577892521403,6.0,406.5484363915796,61.47830791204376,0.5763759670208042,0.01051062957906182,0.14893617021276595,True,8.129338021251284,0.8625043555536271,46.858207401747904,0.22120164747663396,unified_conditional_rl,388.72919655879576,59.77843619986306,0.4833609355069184,0.020740039910002294,0.5174783011588722,0.14893617021276595,False,False,True,12.170311703229423,0.6573862929949943,True,True,True,True,True,0.3313910970541313,PASS_AZO_AND_TOXICITY_SCREEN,,,,,732
CC1=CC=CC=C1/N=N/N=N/C=CC2=CC(Cl)=CC=C2Cl,azo,Cc1ccccc1/N=N/N=N/C=Cc1cc(Cl)ccc1Cl,Cc1ccccc1/N=N/N=N/C=Cc1cc(Cl)ccc1Cl,Cc1ccccc1/N=N\N=N\C=Cc1cc(Cl)ccc1Cl,True,True,True,ok,319.19500000000005,3.0948113127398607,0.46078205261953253,4.0,398.43799411510435,61.47830791204376,0.6018687185833345,0.01727950985427989,0.19298245614035087,True,7.007202387757661,0.8625043555536271,48.86324291704966,0.23562924818569642,unified_conditional_rl,386.595564502405,59.77843619986306,0.6063517036513334,0.031628345643043246,0.6583803322341395,0.19298245614035087,True,False,True,10.395061631933196,0.6573862929949943,True,True,True,True,True,0.3313785045730993,PASS_AZO_AND_TOXICITY_SCREEN,,,,,733
CC1=CC=CC=C1/N=N/N=N\C=CC2=CC(Cl)=CC=C2Cl,azo,Cc1ccccc1/N=N/N=N\C=Cc1cc(Cl)ccc1Cl,Cc1ccccc1/N=N/N=N\C=Cc1cc(Cl)ccc1Cl,Cc1ccccc1/N=N\N=N/C=Cc1cc(Cl)ccc1Cl,True,True,True,ok,319.19500000000005,3.0948113127398607,0.46078205261953253,4.0,398.43799411510435,61.47830791204376,0.6018687185833345,0.01727950985427989,0.19298245614035087,True,7.007202387757661,0.8625043555536271,48.86324291704966,0.23562924818569642,unified_conditional_rl,386.595564502405,59.77843619986306,0.6063517036513334,0.031628345643043246,0.6583803322341395,0.19298245614035087,True,False,True,10.395061631933196,0.6573862929949943,True,True,True,True,True,0.3313785045730993,PASS_AZO_AND_TOXICITY_SCREEN,,,,,734
COC1=CC=CC=C1/N=N/N=N/C2=CC=CC=C2C=CC3=CC=CC=C3/N=N/C4=CC=CC=C4C,azo,COc1ccccc1/N=N/N=N/c1ccccc1C=Cc1ccccc1/N=N/c1ccccc1C,COc1ccccc1/N=N/N=N/c1ccccc1C=Cc1ccccc1/N=N/c1ccccc1C,COc1ccccc1/N=N\N=N\c1ccccc1C=Cc1ccccc1/N=N/c1ccccc1C,True,True,True,ok,460.54100000000017,3.154978852422259,0.14635581266308523,8.0,402.0883257154883,61.47830791204376,0.5728675035726939,0.015066059140057089,0.1864406779661017,True,9.34188948640798,0.8625043555536271,47.871203524025134,0.23129367213188662,unified_conditional_rl,388.5960684749727,59.77843619986306,0.4707956622201218,0.021689573498214782,0.5064750106246851,0.1864406779661017,True,False,True,15.102885843277582,0.6573862929949943,True,True,True,True,True,0.3313689700471534,PASS_AZO_AND_TOXICITY_SCREEN,,,,,735
CC1=CC=CC=C1/N=N\C2=CC=CC=C2CC3=CC(O)=CC=C3O,azo,Cc1ccccc1/N=N\c1ccccc1Cc1cc(O)ccc1O,Cc1ccccc1/N=N/c1ccccc1Cc1cc(O)ccc1O,Cc1ccccc1/N=N\c1ccccc1Cc1cc(O)ccc1O,True,True,True,ok,318.37600000000003,2.401933138438178,0.49855649855599055,4.0,390.6917543681825,61.47830791204376,0.563773933643762,0.029132783125380576,0.1864406779661017,True,5.580650225665883,0.8625043555536271,63.55036683678185,0.24898304684193762,unified_conditional_rl,391.04967520181555,59.77843619986306,0.5077942510949768,0.019650811064450872,0.5401198352959985,0.1864406779661017,True,False,True,8.393115530157074,0.6573862929949943,True,True,True,True,True,0.3312865516040473,PASS_AZO_AND_TOXICITY_SCREEN,,,,,736
CC1=CC=CC=C1/N=N/N=N/C=CC2=CC=CC=C2OC,azo,COc1ccccc1C=C/N=N/N=N/c1ccccc1C,COc1ccccc1C=C/N=N/N=N/c1ccccc1C,COc1ccccc1C=C/N=N\N=N\c1ccccc1C,True,True,True,ok,280.3310000000001,2.926240593950455,0.5531738759223211,5.0,401.0072398336219,61.47830791204376,0.5294908768366443,0.01641617711784233,0.18032786885245902,True,10.873067554638903,0.8625043555536271,47.94824923351666,0.23616445875013217,unified_conditional_rl,384.8315461698242,59.77843619986306,0.4666596629556044,0.029371442367613687,0.5149756856503289,0.18032786885245902,True,False,True,19.27641809235075,0.6573862929949943,True,True,True,True,True,0.3312520809776159,PASS_AZO_AND_TOXICITY_SCREEN,,,,,737
CC=NC=CC1=CC=CC=C1/N=N/C=CC2=CC=CC=C2/N=N/C3=CC=CC(O)=C3,azo,CC=NC=Cc1ccccc1/N=N/C=Cc1ccccc1/N=N/c1cccc(O)c1,CC=NC=Cc1ccccc1/N=N/C=Cc1ccccc1/N=N/c1cccc(O)c1,CC=NC=Cc1ccccc1/N=N\C=Cc1ccccc1/N=N/c1cccc(O)c1,True,True,True,ok,395.4660000000001,3.6081273544165136,0.32370822200935867,7.0,401.17917150073754,61.47830791204376,0.5207409478310093,0.022110704674932927,0.2,True,6.678563043071764,0.8625043555536271,49.772968669310046,0.23167833281614003,unified_conditional_rl,388.11691610731395,59.77843619986306,0.4639927759866606,0.03720004955312505,0.5251868575015514,0.2,True,False,True,13.226502692759825,0.6573862929949943,True,True,True,True,True,0.33123956097369256,PASS_AZO_AND_TOXICITY_SCREEN,,,,,738
CC1=CC=CC=C1/N=N/C=CC2=CC(Br)=CC=C2Br,azo,Cc1ccccc1/N=N/C=Cc1cc(Br)ccc1Br,Cc1ccccc1/N=N/C=Cc1cc(Br)ccc1Br,Cc1ccccc1/N=N\C=Cc1cc(Br)ccc1Br,True,True,True,ok,380.083,2.754272020447594,0.5607299704473165,3.0,393.6591019146119,61.47830791204376,0.6011916658394699,0.017867283719464985,0.16363636363636364,True,6.437500089339031,0.8625043555536271,43.279700616022126,0.24047927345104597,unified_conditional_rl,385.709055081366,59.77843619986306,0.5644672423498601,0.02427566998175772,0.6044007194698515,0.16363636363636364,True,False,True,7.2108686292150885,0.6573862929949943,True,True,True,True,True,0.3312387967869785,PASS_AZO_AND_TOXICITY_SCREEN,,,,,739
CN=CC1=CC=CC=C1/N=N\C=NC2=CC=CC=C2,azo,CN=Cc1ccccc1/N=N\C=Nc1ccccc1,CN=Cc1ccccc1/N=N/C=Nc1ccccc1,CN=Cc1ccccc1/N=N\C=Nc1ccccc1,True,True,True,ok,250.305,3.117493174293749,0.4438393703788029,4.0,390.323300573777,61.47830791204376,0.5471848150689036,0.013496997735164017,0.1875,True,10.614436426589567,0.8625043555536271,58.962993264118154,0.2544615713102079,unified_conditional_rl,382.432469407295,59.77843619986306,0.439827861337323,0.025480220820011473,0.48174282458624185,0.1875,True,False,True,22.604374762284262,0.6573862929949943,True,True,True,True,True,0.3312375640326143,PASS_AZO_AND_TOXICITY_SCREEN,,,,,740
CN=CC=CC=C/N=N/C=NC1=CC=CC=C1O,azo,CN=CC=CC=C/N=N/C=Nc1ccccc1O,CN=CC=CC=C/N=N/C=Nc1ccccc1O,CN=CC=CC=C/N=N\C=Nc1ccccc1O,True,True,True,ok,242.28200000000004,4.115382289897239,0.36581152017944396,5.0,399.1147293793758,61.47830791204376,0.42973289105109336,0.030571079913969876,0.18518518518518517,True,7.538360709089377,0.8625043555536271,63.71696206007334,0.2351542202118065,unified_conditional_rl,387.85671148537705,59.77843619986306,0.3875479398361481,0.02160842567797627,0.42309380007641906,0.18518518518518517,True,False,True,13.576685543096255,0.6573862929949943,True,True,True,True,True,0.33123184483921264,PASS_AZO_AND_TOXICITY_SCREEN,,,,,741
CN=CC=CC=C/N=N\C=NC1=CC=CC=C1O,azo,CN=CC=CC=C/N=N\C=Nc1ccccc1O,CN=CC=CC=C/N=N/C=Nc1ccccc1O,CN=CC=CC=C/N=N\C=Nc1ccccc1O,True,True,True,ok,242.28200000000004,4.115382289897239,0.36581152017944396,5.0,399.1147293793758,61.47830791204376,0.42973289105109336,0.030571079913969876,0.18518518518518517,True,7.538360709089377,0.8625043555536271,63.71696206007334,0.2351542202118065,unified_conditional_rl,387.85671148537705,59.77843619986306,0.3875479398361481,0.02160842567797627,0.42309380007641906,0.18518518518518517,True,False,True,13.576685543096255,0.6573862929949943,True,True,True,True,True,0.33123184483921264,PASS_AZO_AND_TOXICITY_SCREEN,,,,,742
CC1=CC=CC=C1/N=N/C2=CC=CC=C2/N=N/N=N\C3=CC=CC(Br)=C3,azo,Cc1ccccc1/N=N/c1ccccc1/N=N/N=N\c1cccc(Br)c1,Cc1ccccc1/N=N/c1ccccc1/N=N/N=N\c1cccc(Br)c1,Cc1ccccc1/N=N\c1ccccc1/N=N/N=N\c1cccc(Br)c1,True,True,True,ok,407.2750000000001,3.0140471007996936,0.30397346667953834,5.0,387.9006702214522,61.47830791204376,0.6455444113342337,0.010802215570334844,0.16666666666666666,True,4.147910944615855,0.8625043555536271,43.03667493914793,0.24073408958602696,unified_conditional_rl,381.80995862117794,59.77843619986306,0.6219087637850846,0.028399339069719788,0.6686256765547737,0.16666666666666666,True,False,True,6.411124432730223,0.6573862929949943,True,True,True,True,True,0.3312275858452802,PASS_AZO_AND_TOXICITY_SCREEN,,,,,743
CC=CC1=CC=CC=C1/N=N/C2=CC=CC=C2OCC3=CC(Cl)=CC=C3O,azo,CC=Cc1ccccc1/N=N/c1ccccc1OCc1cc(Cl)ccc1O,CC=Cc1ccccc1/N=N/c1ccccc1OCc1cc(Cl)ccc1O,CC=Cc1ccccc1/N=N\c1ccccc1OCc1cc(Cl)ccc1O,True,True,True,ok,378.85900000000004,2.615424186690092,0.46593276554687246,6.0,395.3905562906452,61.47830791204376,0.5818453786879138,0.016200852626661124,0.18571428571428572,True,9.113089739233438,0.8625043555536271,68.85731506408752,0.24414791596128851,unified_conditional_rl,386.88827344637497,59.77843619986306,0.45883659675221944,0.02349057015660803,0.49747858465983963,0.18571428571428572,True,False,True,18.583435124433898,0.6573862929949943,True,True,True,True,True,0.33121968826297804,PASS_AZO_AND_TOXICITY_SCREEN,,,,,744
COC1=CC=CC=C1/N=N/N=N/C=CC2=CC(O)=CC=C2/N/N=N/C3=CC=CC=C3O,azo,COc1ccccc1/N=N/N=N/C=Cc1cc(O)ccc1N/N=N/c1ccccc1O,COc1ccccc1/N=N/N=N/C=Cc1cc(O)ccc1N/N=N/c1ccccc1O,COc1ccccc1/N=N\N=N\C=Cc1cc(O)ccc1N/N=N/c1ccccc1O,True,True,True,ok,417.4290000000001,3.5167975497562427,0.22368431272070777,8.0,405.52120874960957,61.47830791204376,0.49010779059048737,0.01142136083909899,0.22535211267605634,True,10.125527234282728,0.8625043555536271,59.789950373224144,0.2311829499622428,unified_conditional_rl,390.2093284240023,59.77843619986306,0.4147096438715631,0.048730558564280116,0.4948714127098039,0.22535211267605634,True,False,True,14.352704564481817,0.6573862929949943,True,True,True,True,True,0.33120172638282,PASS_AZO_AND_TOXICITY_SCREEN,,,,,745
COC1=CC=CC=C1/N=N\C=C/C2=CC=CC=C2C=CC3=CC=CC=C3C,azo,COc1ccccc1/N=N\C=C/c1ccccc1C=Cc1ccccc1C,COc1ccccc1/N=N/C=C\c1ccccc1C=Cc1ccccc1C,COc1ccccc1/N=N\C=C/c1ccccc1C=Cc1ccccc1C,True,True,True,ok,354.4530000000001,2.6476971400269225,0.3489350713229195,6.0,401.1235652614949,61.47830791204376,0.5638851239290661,0.017501529806560202,0.18333333333333332,True,10.546500119508108,0.8625043555536271,48.551536339713266,0.23427148630160088,unified_conditional_rl,387.47410932571233,59.77843619986306,0.4652844320840817,0.01976908469203526,0.4978045764024797,0.18333333333333332,True,False,True,17.474390387666517,0.6573862929949943,True,True,True,True,True,0.33108670522765565,PASS_AZO_AND_TOXICITY_SCREEN,,,,,746
CC1=CC=CC=C1/N=N/N=N\C=CC2=CC=CC=C2CC3=CC=CC=C3,azo,Cc1ccccc1/N=N/N=N\C=Cc1ccccc1Cc1ccccc1,Cc1ccccc1/N=N/N=N\C=Cc1ccccc1Cc1ccccc1,Cc1ccccc1/N=N\N=N/C=Cc1ccccc1Cc1ccccc1,True,True,True,ok,340.4300000000001,2.822055863090034,0.35364986370326573,6.0,394.3511463307647,61.47830791204376,0.5541991983826635,0.013144589574199861,0.16666666666666666,True,9.70598665682613,0.8625043555536271,53.93746151997789,0.24585657543028594,unified_conditional_rl,387.14627129278733,59.77843619986306,0.4819329716508821,0.025751697164632686,0.5242945134867029,0.16666666666666666,True,False,True,16.149808541683317,0.6573862929949943,True,True,True,True,True,0.33108633660235887,PASS_AZO_AND_TOXICITY_SCREEN,,,,,747
CC=NC1=CC=CC=C1/N=N/N=N/C2=CC=CC=C2C=NC3=CC=CC=C3O,azo,CC=Nc1ccccc1/N=N/N=N/c1ccccc1C=Nc1ccccc1O,CC=Nc1ccccc1/N=N/N=N/c1ccccc1C=Nc1ccccc1O,CC=Nc1ccccc1/N=N\N=N\c1ccccc1C=Nc1ccccc1O,True,True,True,ok,370.41600000000005,3.398671897383114,0.2934333863091777,6.0,402.00601571248654,61.47830791204376,0.5180895405207003,0.016265989704015053,0.18181818181818182,True,8.1885040329285,0.8625043555536271,56.95359530222106,0.23240250357107423,unified_conditional_rl,388.3130699775052,59.77843619986306,0.42558882162294953,0.0182257361612662,0.45557015760823244,0.18181818181818182,True,False,True,16.038508553362533,0.6573862929949943,True,True,True,True,True,0.3310747833661835,PASS_AZO_AND_TOXICITY_SCREEN,,,,,748
CC1=CC=CC=C1/N=N/N=N\C2=CC=CC=C2/N=N\C3=CC=CC(Br)=C3,azo,Cc1ccccc1/N=N/N=N\c1ccccc1/N=N\c1cccc(Br)c1,Cc1ccccc1/N=N/N=N\c1ccccc1/N=N\c1cccc(Br)c1,Cc1ccccc1/N=N\N=N/c1ccccc1/N=N\c1cccc(Br)c1,True,True,True,ok,407.2750000000001,3.022331108896858,0.30397346667953834,5.0,390.4213087057956,61.47830791204376,0.6455444113342337,0.010802215570334844,0.16666666666666666,True,4.125957889812185,0.8625043555536271,42.92929532667358,0.23646091212204054,unified_conditional_rl,381.7690137258198,59.77843619986306,0.6219087637850846,0.028399339069719788,0.6686256765547737,0.16666666666666666,True,False,True,6.380258291795392,0.6573862929949943,True,True,True,True,True,0.3310598350856897,PASS_AZO_AND_TOXICITY_SCREEN,,,,,749
CC1=CC=CC=C1/N=N\C2=CC=CC=C2/N=N/C3=CC=CC=C3OCCCCI,azo,Cc1ccccc1/N=N\c1ccccc1/N=N/c1ccccc1OCCCCI,Cc1ccccc1/N=N/c1ccccc1/N=N/c1ccccc1OCCCCI,Cc1ccccc1/N=N\c1ccccc1/N=N/c1ccccc1OCCCCI,True,True,True,ok,498.3680000000003,2.7430964147338948,0.1264517499388928,9.0,398.2092142632389,61.47830791204376,0.5690482246078674,0.02420991504413669,0.21153846153846154,True,8.488424557000831,0.8625043555536271,58.09063737062695,0.2413175952954557,unified_conditional_rl,392.44422154086516,59.77843619986306,0.4739168238887491,0.020103296539739274,0.5069867466966202,0.21153846153846154,True,False,True,13.301086449053711,0.6573862929949943,True,True,True,True,True,0.33105669217820133,PASS_AZO_AND_TOXICITY_SCREEN,,,,,750
CC1=CC=CC=C1/N=N/N=N/C2=CC(O)=CC=C2,azo,Cc1ccccc1/N=N/N=N/c1cccc(O)c1,Cc1ccccc1/N=N/N=N/c1cccc(O)c1,Cc1ccccc1/N=N\N=N\c1cccc(O)c1,True,True,True,ok,240.26600000000002,2.8371532958143995,0.6230146740274902,3.0,395.1163536985561,61.47830791204376,0.6072047250600348,0.009917514988489721,0.21739130434782608,True,4.436411809024245,0.8625043555536271,49.29526568666472,0.23842345015398425,unified_conditional_rl,387.58596046850386,59.77843619986306,0.5961292012319486,0.03661126271978035,0.6563547284059873,0.21739130434782608,True,False,True,7.3582443704287455,0.6573862929949943,True,True,True,True,True,0.3310119180706322,PASS_AZO_AND_TOXICITY_SCREEN,,,,,751
COC1=CC=CC=C1/N=N/C=CC2=CC(Cl)=CC=C2,azo,COc1ccccc1/N=N/C=Cc1cccc(Cl)c1,COc1ccccc1/N=N/C=Cc1cccc(Cl)c1,COc1ccccc1/N=N\C=Cc1cccc(Cl)c1,True,True,True,ok,272.735,2.483432160307734,0.7127352802326593,4.0,399.980826449816,61.47830791204376,0.5542109949986933,0.014905340677383019,0.21666666666666667,True,11.32181040430293,0.8625043555536271,47.602116957032194,0.23966087255132276,unified_conditional_rl,387.8759884071098,59.77843619986306,0.4108808407975434,0.02019240587535759,0.44409734846250665,0.21666666666666667,True,False,True,20.38974612725746,0.6573862929949943,True,True,True,True,True,0.3310115035688272,PASS_AZO_AND_TOXICITY_SCREEN,,,,,752
CN(C)C=CN=C(/N=N/C1=CC=CC=C1)C=CC2=CC=CC=C2,azo,CN(C)C=CN=C(C=Cc1ccccc1)/N=N/c1ccccc1,CN(C)C=CN=C(C=Cc1ccccc1)/N=N/c1ccccc1,CN(C)C=CN=C(C=Cc1ccccc1)/N=N\c1ccccc1,True,True,True,ok,304.39700000000005,3.076502344730435,0.439084911079639,5.0,391.4793076590095,61.47830791204376,0.45137995218945487,0.011175895889537121,0.2558139534883721,True,11.205235534208446,0.8625043555536271,68.46399629166018,0.26450050385774376,unified_conditional_rl,390.6081489810919,59.77843619986306,0.37552189459071145,0.018304341632227515,0.40563253657572573,0.2558139534883721,True,False,True,20.643275688632112,0.6573862929949943,True,True,True,True,True,0.33098978519152067,PASS_AZO_AND_TOXICITY_SCREEN,,,,,753
C=CC1=CC=CC=C1/N=N/N=N/C=CC2=CC(Br)=CC=C2Cl,azo,C=Cc1ccccc1/N=N/N=N/C=Cc1cc(Br)ccc1Cl,C=Cc1ccccc1/N=N/N=N/C=Cc1cc(Br)ccc1Cl,C=Cc1ccccc1/N=N\N=N\C=Cc1cc(Br)ccc1Cl,True,True,True,ok,375.65700000000004,3.4251695110329115,0.4043520000471664,5.0,398.28421906885,61.47830791204376,0.5571315120736076,0.016200168687617852,0.17543859649122806,True,8.657659744215502,0.8625043555536271,48.68223477590897,0.23554904516493605,unified_conditional_rl,383.38665367338496,59.77843619986306,0.5077459331694125,0.014418347763393534,0.5314641152401949,0.17543859649122806,True,False,True,17.883191342589623,0.6573862929949943,True,True,True,True,True,0.3309072093599247,PASS_AZO_AND_TOXICITY_SCREEN,,,,,754
