smiles,canonical_smiles,method_id,seed,rdkit_valid,passes_hard_filters,filter_reason,novelty,reward,reward_joint,reward_pred_A_log10_half_life_h,reward_uncertainty_A_log10_h,reward_conformal_q90_A_log10_h,reward_pred_B_lambda_max_nm,reward_uncertainty_B_nm,reward_conformal_q90_B_nm,evaluator_pred_A_log10_half_life_h,evaluator_pred_A_half_life_h,evaluator_uncertainty_A_log10_h,evaluator_conformal_q90_A_log10_h,evaluator_pred_B_lambda_max_nm,evaluator_uncertainty_B_nm,evaluator_conformal_q90_B_nm,sa_score,qed,molecular_weight,rotatable_bonds,psoralen_similarity,distance_to_D_A,distance_to_D_B,distance_to_D_A_train,distance_to_D_B_train,ad_A_pass,ad_B_pass,psoralen_alert,structural_alert,evaluator_mean_A_status,evaluator_mean_B_status,evaluator_mean_joint_status,evaluator_conservative_A_status,evaluator_conservative_B_status,evaluator_conservative_joint_status,joint_success,final_status
CCOC(=O)C=CC(C)=CC=C1C=Nc2ccccc2CC2C1=Cc1ccccc12,CCOC(=O)C=CC(C)=CC=C1C=Nc2ccccc2CC2C1=Cc1ccccc12,B0_prior_random,1701,True,True,ok,True,0.14417230054152932,0.14417230054152932,1.005133724658817,0.8625043555536271,1.4188196648857168,435.9176897521904,61.47830791204376,101.13181651531198,1.228215193885057,16.91278756452569,0.6573862929949943,1.0814004519767657,424.3799382661664,59.77843619986306,98.33552754877473,3.5819707376098044,0.3554156138640359,395.5020000000002,4.0,0.07228915662650602,0.810126582278481,0.7142857142857143,0.85,0.7142857142857143,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CCN1C=c2c3cccc2=Cc2ccccc2[C@H]3C=CC=C2CC21,CCN1C=c2c3cccc2=Cc2ccccc2[C@H]3C=CC=C2CC21,B0_prior_random,1701,True,True,ok,True,0.13977658440460172,0.13977658440460172,1.2918559830891145,0.8625043555536271,1.4188196648857168,424.59927102968896,61.47830791204376,101.13181651531198,1.601717784138663,39.96849396748345,0.6573862929949943,1.0814004519767657,417.06876240138837,59.77843619986306,98.33552754877473,5.576202211933387,0.781025743032068,311.42800000000005,1.0,0.06944444444444445,0.873015873015873,0.78125,0.873015873015873,0.78125,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
O=Cc1cccc(C(=CC=CCN(c2ccccc2)c2ccccc2)c2ccccc2)c1,O=Cc1cccc(C(=CC=CCN(c2ccccc2)c2ccccc2)c2ccccc2)c1,B0_prior_random,1701,True,True,ok,True,0.20184081116534655,0.20184081116534655,0.9533634109749928,0.8625043555536271,1.4188196648857168,398.7216558049766,61.47830791204376,101.13181651531198,1.2718716686105165,18.701294467842725,0.6573862929949943,1.0814004519767657,407.7156095820128,59.77843619986306,98.33552754877473,2.5025026330841946,0.2218103754633681,415.5360000000001,8.0,0.0847457627118644,0.828125,0.6170212765957447,0.8307692307692307,0.6222222222222222,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CCN1C=CC=C(C=CC=CC=C(F)C=CC(F)F)CC1,CCN1C=CC=C(C=CC=CC=C(F)C=CC(F)F)CC1,B0_prior_random,1701,True,True,ok,True,0.1258737104641075,0.1258737104641075,1.2733841281619092,0.8625043555536271,1.4188196648857168,437.54743435849605,61.47830791204376,101.13181651531198,1.566836075762034,36.88383544380467,0.6573862929949943,1.0814004519767657,451.20283983336213,59.77843619986306,98.33552754877473,4.114978952896315,0.6273641467204613,295.34800000000007,6.0,0.056338028169014086,0.875,0.8026315789473684,0.8955223880597015,0.8181818181818181,False,False,False,False,False,False,False,False,False,False,False,FAIL_AD_A
C=CC1=CC=CSO1,C=CC1=CC=CSO1,B0_prior_random,1701,True,True,ok,True,0.13748012462835227,0.13748012462835227,1.0789146563309997,0.8625043555536271,1.4188196648857168,425.912230118005,61.47830791204376,101.13181651531198,1.4506961076392593,28.229039904124903,0.6573862929949943,1.0814004519767657,424.18036624140024,59.77843619986306,98.33552754877473,4.886499634662746,0.49819739313012973,126.17999999999998,1.0,0.06976744186046512,0.8461538461538461,0.8064516129032258,0.9166666666666666,0.8064516129032258,False,False,False,False,False,False,False,False,False,False,False,FAIL_AD_A
C=CC(C)=CC=CC=C[SH]1C(C#N)=CC=C1/C=C(\C#N)C(=O)O,C=CC(C)=CC=CC=C[SH]1C(C#N)=CC=C1/C=C(\C#N)C(=O)O,B0_prior_random,1701,True,True,ok,True,0.12222147894814038,0.12222147894814038,0.8482169578277231,0.8625043555536271,1.4188196648857168,445.10809491371054,61.47830791204376,101.13181651531198,1.2473570387736448,17.674902988178708,0.6573862929949943,1.0814004519767657,450.8640610910573,59.77843619986306,98.33552754877473,5.037071415321764,0.3342114914796897,324.40500000000003,6.0,0.05555555555555555,0.8767123287671232,0.6935483870967742,0.8767123287671232,0.6935483870967742,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CBc1cc2c(/C=C/C=NC=CC=CC=COC)cc1-2,CBc1cc2c(/C=C/C=NC=CC=CC=COC)cc1-2,B0_prior_random,1701,True,True,ok,True,0.14856773054400416,0.14856773054400416,1.1083374464862947,0.8625043555536271,1.4188196648857168,417.5397500481449,61.47830791204376,101.13181651531198,1.3650178188602518,23.174897333284324,0.6573862929949943,1.0814004519767657,415.7529161519542,59.77843619986306,98.33552754877473,4.640314203879502,0.32536895240943686,263.149,7.0,0.11290322580645161,0.8769230769230769,0.803030303030303,0.8939393939393939,0.803030303030303,False,False,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CCCCCCCC1CCCC=C1C=CC=C(Cl)C=NNCC,CCCCCCCC1CCCC=C1C=CC=C(Cl)C=NNCC,B0_prior_random,1701,True,True,ok,True,0.1177600790135914,0.1177600790135914,1.0313185856663176,0.8625043555536271,1.4188196648857168,445.46681076166664,61.47830791204376,101.13181651531198,1.3594941684705548,22.88200986337708,0.6573862929949943,1.0814004519767657,444.8469430269417,59.77843619986306,98.33552754877473,3.9529792075295553,0.20206180792219525,336.951,11.0,0.03896103896103896,0.9,0.7674418604651163,0.9146341463414634,0.7674418604651163,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
C=CC1=CC=CC=CC=CNC(=O)C=CC(C)=C(C)C1=CF,C=CC1=CC=CC=CC=CNC(=O)C=CC(C)=C(C)C1=CF,B0_prior_random,1701,True,True,ok,True,0.12322640661194804,0.12322640661194804,0.7290722802497799,0.8625043555536271,1.4188196648857168,442.19373058168225,61.47830791204376,101.13181651531198,0.870031534409954,7.413640702827459,0.6573862929949943,1.0814004519767657,442.57636390706676,59.77843619986306,98.33552754877473,4.449437525205737,0.7526271974544638,297.373,1.0,0.09523809523809523,0.8805970149253731,0.8253968253968254,0.8805970149253731,0.8253968253968254,False,False,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CC=C1C2=CCC(=CC=COC)C=CC=CC=CC=C1C(OCCCO)=C2,CC=C1C2=CCC(=CC=COC)C=CC=CC=CC=C1C(OCCCO)=C2,B0_prior_random,1701,True,True,ok,True,0.08861827226371521,0.08861827226371521,1.1159886866534459,0.8625043555536271,1.4188196648857168,474.2358881732983,61.47830791204376,101.13181651531198,1.3820279874115282,24.100607361820646,0.6573862929949943,1.0814004519767657,473.0119168365502,59.77843619986306,98.33552754877473,5.131781539292297,0.51727376599207,364.4850000000002,6.0,0.06578947368421052,0.8840579710144928,0.8108108108108107,0.9,0.8108108108108107,False,False,False,False,False,False,False,False,False,False,False,FAIL_AD_A
OC1=C/N=N/C=CC(I)=CC=NNC1,OC1=C/N=N/C=CC(I)=CC=NNC1,B0_prior_random,1701,True,True,ok,True,0.15059658316247004,0.15059658316247004,0.9183105762562782,0.8625043555536271,1.4188196648857168,412.2139512844706,61.47830791204376,101.13181651531198,1.1033179858220932,12.685803670122054,0.6573862929949943,1.0814004519767657,430.9666179144088,59.77843619986306,98.33552754877473,5.235452502765343,0.6739827150860945,304.091,0.0,0.03636363636363636,0.8983050847457628,0.8571428571428572,0.8983050847457628,0.8571428571428572,False,False,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CC1CC(c2ccccc2)=CC=Cc2ccccc2C=C2C=CC(=O)OCC(=CC=CN(C)C2)CO1,CC1CC(c2ccccc2)=CC=Cc2ccccc2C=C2C=CC(=O)OCC(=CC=CN(C)C2)CO1,B0_prior_random,1701,True,True,ok,True,0.1290754541576421,0.1290754541576421,1.4442876233654056,0.8625043555536271,1.4188196648857168,429.3219432966187,61.47830791204376,101.13181651531198,1.6709250986835353,46.87325344415175,0.6573862929949943,1.0814004519767657,425.3690316774301,59.77843619986306,98.33552754877473,5.208654219375399,0.44014177361747664,479.62000000000035,1.0,0.09876543209876543,0.8472222222222222,0.7837837837837838,0.8472222222222222,0.7837837837837838,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
CC1C2=CC(C)(C)C(c3ccccc3)=CC=CN1C(C(=O)O)=C2,CC1C2=CC(C)(C)C(c3ccccc3)=CC=CN1C(C(=O)O)=C2,B0_prior_random,1701,True,True,ok,True,0.16322364990083063,0.16322364990083063,1.0710261877694414,0.8625043555536271,1.4188196648857168,418.3710222618911,61.47830791204376,101.13181651531198,1.3361169817938736,21.682880774025474,0.6573862929949943,1.0814004519767657,438.12647083400526,59.77843619986306,98.33552754877473,4.847294575193623,0.8889289006609714,307.3930000000001,2.0,0.12307692307692308,0.835820895522388,0.75,0.8382352941176471,0.75,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
C=Cc1nccc2c1C=Cc1ccccc1NCCCC2,C=Cc1nccc2c1C=Cc1ccccc1NCCCC2,B0_prior_random,1701,True,True,ok,True,0.19592521331481286,0.19592521331481286,1.1547219761126173,0.8625043555536271,1.4188196648857168,398.69653115226566,61.47830791204376,101.13181651531198,1.3635082688624702,23.094484298432608,0.6573862929949943,1.0814004519767657,394.1198312385847,59.77843619986306,98.33552754877473,3.342324855123241,0.8201890441374231,276.38300000000004,1.0,0.06451612903225806,0.7962962962962963,0.7564102564102564,0.8620689655172413,0.7564102564102564,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
C=Cc1cccn(-c2ccccc2)c(=CC=CC(=CC=C/C=C(/O)C#N)COC(C)CCC)ccc1=CNC,C=Cc1cccn(-c2ccccc2)c(=CC=CC(=CC=C/C=C(/O)C#N)COC(C)CCC)ccc1=CNC,B0_prior_random,1701,True,True,ok,True,0.09846709514567721,0.09846709514567721,0.8431080966345892,0.8625043555536271,1.4188196648857168,463.7420961808109,61.47830791204376,101.13181651531198,1.1508515993364663,14.153100785694782,0.6573862929949943,1.0814004519767657,462.48502935326377,59.77843619986306,98.33552754877473,4.981772807656971,0.15118536616791522,521.7050000000003,12.0,0.05154639175257732,0.8823529411764706,0.7765957446808511,0.8823529411764706,0.7765957446808511,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CC=CC=CNc1cccc2c1C=CNC=CC=COC2,CC=CC=CNc1cccc2c1C=CNC=CC=COC2,B0_prior_random,1701,True,True,ok,True,0.12998783681673862,0.12998783681673862,0.9457952821153293,0.8625043555536271,1.4188196648857168,439.46302675278247,61.47830791204376,101.13181651531198,1.1666461680058096,14.677299892623743,0.6573862929949943,1.0814004519767657,435.6102476032458,59.77843619986306,98.33552754877473,4.190303515172867,0.8095748162567873,280.3710000000001,3.0,0.07575757575757576,0.8727272727272728,0.7777777777777778,0.881578947368421,0.8135593220338984,False,False,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CC=C1C=Cc2ccccc2Nc2c1ccc(C(F)(F)F)c2NOC=O,CC=C1C=Cc2ccccc2Nc2c1ccc(C(F)(F)F)c2NOC=O,B0_prior_random,1701,True,True,ok,True,0.17088791417059707,0.17088791417059707,0.8128595734443244,0.8625043555536271,1.4188196648857168,416.93381807760403,61.47830791204376,101.13181651531198,0.9833033850763572,9.622842665170202,0.6573862929949943,1.0814004519767657,408.0185061005447,59.77843619986306,98.33552754877473,3.3851740626986455,0.5699947361621464,360.33500000000004,3.0,0.08108108108108109,0.8142857142857143,0.75,0.8142857142857143,0.7792207792207793,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CNC1=CN2C3=CC(c4ccccc4)C(=O)NCCCCC2C3C(=O)c2ccccc2OC1,CNC1=CN2C3=CC(c4ccccc4)C(=O)NCCCCC2C3C(=O)c2ccccc2OC1,B0_prior_random,1701,True,True,ok,True,0.161131947596963,0.161131947596963,1.1016570684051057,0.8625043555536271,1.4188196648857168,414.65374276901724,61.47830791204376,101.13181651531198,1.2421791942691545,17.465426453223653,0.6573862929949943,1.0814004519767657,414.41288848930304,59.77843619986306,98.33552754877473,5.578400071852222,0.7424283830503138,443.54700000000025,2.0,0.09876543209876543,0.826530612244898,0.7926829268292683,0.826530612244898,0.7926829268292683,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CCOc1c2cccc1C1C(N)=CC(=Cc3ccccc31)O2,CCOc1c2cccc1C1C(N)=CC(=Cc3ccccc31)O2,B0_prior_random,1701,True,True,ok,True,0.15871524270771833,0.15871524270771833,1.0602040903594288,0.8625043555536271,1.4188196648857168,422.8017528833445,61.47830791204376,101.13181651531198,1.3627658115175825,23.055036361997722,0.6573862929949943,1.0814004519767657,416.6158072679785,59.77843619986306,98.33552754877473,4.529202684109835,0.9148125939492451,291.35,2.0,0.1111111111111111,0.8064516129032258,0.7413793103448276,0.8421052631578947,0.7413793103448276,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
N#CC(=CC=CC=CC(CC=CN)=C1C=CCOC2=Cc3ccccc3C=C1C2)C(=O)O,N#CC(=CC=CC=CC(CC=CN)=C1C=CCOC2=Cc3ccccc3C=C1C2)C(=O)O,B0_prior_random,1701,True,True,ok,True,0.08828129064208898,0.08828129064208898,0.9850424255726226,0.8625043555536271,1.4188196648857168,482.2780316842396,61.47830791204376,101.13181651531198,1.3995155363326592,25.09085937217705,0.6573862929949943,1.0814004519767657,472.18806033056285,59.77843619986306,98.33552754877473,4.888374951271991,0.37132730099172445,424.5000000000001,6.0,0.06097560975609756,0.8863636363636364,0.6976744186046512,0.8878504672897196,0.6976744186046512,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
CN1C=c2ccccc2=COC1,CN1C=c2ccccc2=COC1,B0_prior_random,1701,True,True,ok,True,0.24762881108740842,0.24762881108740842,1.3045990312254696,0.8625043555536271,1.4188196648857168,366.99408923112645,61.47830791204376,101.13181651531198,1.5833775019417164,38.315765086569456,0.6573862929949943,1.0814004519767657,360.8568456580261,59.77843619986306,98.33552754877473,3.4202299130561897,0.5341350132221463,161.20399999999995,0.0,0.1,0.775,0.7352941176470589,0.775,0.7352941176470589,True,True,False,False,False,True,False,False,False,False,False,FAIL_A
COC=c1ccccc1=C1Cc2ccccc21,COC=c1ccccc1=C1Cc2ccccc21,B0_prior_random,1701,True,True,ok,True,0.22784392016637778,0.22784392016637778,1.1967945767368715,0.8625043555536271,1.4188196648857168,386.45988043048095,61.47830791204376,101.13181651531198,1.4557307797815302,28.55819664905017,0.6573862929949943,1.0814004519767657,388.71944462259967,59.77843619986306,98.33552754877473,2.81124473568671,0.714963070683708,222.28699999999998,1.0,0.10909090909090909,0.7948717948717949,0.6666666666666667,0.8461538461538461,0.6666666666666667,False,True,False,False,False,True,False,False,False,False,False,FAIL_AD_A
CCC=CC=CCC=C1C=C2c3ccc(O)cc3C=C(N)C(=CN1c1ccccc1)C2S,CCC=CC=CCC=C1C=C2c3ccc(O)cc3C=C(N)C(=CN1c1ccccc1)C2S,B0_prior_random,1701,True,True,ok,True,0.08395677401495641,0.08395677401495641,1.0167853981179624,0.8625043555536271,1.4188196648857168,485.43302207293397,61.47830791204376,101.13181651531198,1.256362165066643,18.04521933089911,0.6573862929949943,1.0814004519767657,468.5382660370297,59.77843619986306,98.33552754877473,4.921877520519109,0.3631438197550329,440.61200000000014,5.0,0.060240963855421686,0.8658536585365854,0.7875,0.875,0.7894736842105263,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CCCCCC(=CCC=Cc1ccccc1NC1=CC=CN(C)C1)NC,CCCCCC(=CCC=Cc1ccccc1NC1=CC=CN(C)C1)NC,B0_prior_random,1701,True,True,ok,True,0.12985745444277183,0.12985745444277183,1.178877243265935,0.8625043555536271,1.4188196648857168,445.1830628592311,61.47830791204376,101.13181651531198,1.4969143376638208,31.398893058970124,0.6573862929949943,1.0814004519767657,450.6354834739995,59.77843619986306,98.33552754877473,3.388311335617507,0.5428617697253766,351.5380000000001,10.0,0.05405405405405406,0.8676470588235294,0.7571428571428571,0.8676470588235294,0.7571428571428571,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
C=CC=Cc1cn(SCCOC(=CN=CC)/C=C/C=C(C#N)C=O)o1,C=CC=Cc1cn(SCCOC(=CN=CC)/C=C/C=C(C#N)C=O)o1,B0_prior_random,1701,True,True,ok,True,0.11861357650615016,0.11861357650615016,1.0636818151136234,0.8625043555536271,1.4188196648857168,440.8027996821832,61.47830791204376,101.13181651531198,1.4277157575069541,26.774154028708363,0.6573862929949943,1.0814004519767657,451.0172597758762,59.77843619986306,98.33552754877473,4.8325004669458735,0.11397851083187964,357.43500000000006,11.0,0.07142857142857142,0.875,0.8111111111111111,0.875,0.8222222222222222,False,False,False,False,False,False,False,False,False,False,False,FAIL_AD_A
CC1C=CC=CC=CC=CC=C(C=NC(Cc2ccccc2)NC(=O)O)C1,CC1C=CC=CC=CC=CC=C(C=NC(Cc2ccccc2)NC(=O)O)C1,B0_prior_random,1701,True,True,ok,True,0.19485419549180108,0.19485419549180108,0.9032894103556258,0.8625043555536271,1.4188196648857168,401.26561831603203,61.47830791204376,101.13181651531198,1.1760824377023782,14.99969532434505,0.6573862929949943,1.0814004519767657,396.9856656271529,59.77843619986306,98.33552754877473,4.518599290771587,0.7172237575039627,362.47300000000007,5.0,0.08333333333333333,0.8142857142857143,0.7222222222222222,0.8333333333333334,0.7272727272727273,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
CC1C=CCNS(=O)OC=CC=CC(=O)Nc2ccccc2NC1,CC1C=CCNS(=O)OC=CC=CC(=O)Nc2ccccc2NC1,B0_prior_random,1701,True,True,ok,True,0.16491334637255564,0.16491334637255564,1.0414588124152062,0.8625043555536271,1.4188196648857168,413.5953438912304,61.47830791204376,101.13181651531198,1.2091705193077065,16.187154775880256,0.6573862929949943,1.0814004519767657,416.4830637456357,59.77843619986306,98.33552754877473,5.035564635624896,0.6301538853323256,347.4400000000001,0.0,0.11428571428571428,0.859375,0.75,0.875,0.75,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
O=[N+]([O-])C1=CNC(c2ccccc2)=CC=C/N=N/CC=CCO1,O=[N+]([O-])C1=CNC(c2ccccc2)=CC=C/N=N/CC=CCO1,B0_prior_random,1701,True,True,ok,True,0.1622255658502782,0.1622255658502782,1.0832461945411722,0.8625043555536271,1.4188196648857168,416.9723167794805,61.47830791204376,101.13181651531198,1.3051833240102273,20.1921853458752,0.6573862929949943,1.0814004519767657,402.8695683859937,59.77843619986306,98.33552754877473,4.221217815190552,0.5154927090240072,312.3290000000001,2.0,0.09230769230769231,0.873015873015873,0.7538461538461538,0.873015873015873,0.7538461538461538,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
N#CC=CC=CN1C=CC(C#N)=CC=CCC=CC=CC1=O,N#CC=CC=CN1C=CC(C#N)=CC=CCC=CC=CC1=O,B0_prior_random,1701,True,True,ok,True,0.12818274463964113,0.12818274463964113,1.1823746865327602,0.8625043555536271,1.4188196648857168,433.0725448945274,61.47830791204376,101.13181651531198,1.5274117087218684,33.68307317053707,0.6573862929949943,1.0814004519767657,429.9036187946117,59.77843619986306,98.33552754877473,4.622595658875346,0.577302645100361,289.338,2.0,0.06349206349206349,0.9090909090909091,0.8214285714285714,0.9090909090909091,0.8313253012048193,False,False,False,False,False,False,False,False,False,False,False,FAIL_AD_A
CC=C1C(F)=C/N=N/C2=CC3=CN(C)CCC3=C1N2,CC=C1C(F)=C/N=N/C2=CC3=CN(C)CCC3=C1N2,B0_prior_random,1701,True,True,ok,True,0.12597831303334422,0.12597831303334422,1.14046786417378,0.8625043555536271,1.4188196648857168,437.96532630351334,61.47830791204376,101.13181651531198,1.3338575498626792,21.570367773583097,0.6573862929949943,1.0814004519767657,440.7132579619575,59.77843619986306,98.33552754877473,5.241473244931229,0.7247917570652049,258.29999999999995,0.0,0.056338028169014086,0.8615384615384616,0.8333333333333334,0.8615384615384616,0.8333333333333334,False,False,False,False,True,False,False,False,False,False,False,FAIL_AD_A
COC(C)=CC=C1C(Oc2ccccc2)C(=C=C2C=CNC2)C=CC=Cc2cccn21,COC(C)=CC=C1C(Oc2ccccc2)C(=C=C2C=CNC2)C=CC=Cc2cccn21,B0_prior_random,1701,True,True,ok,True,0.1360251393626925,0.1360251393626925,0.9991178401204689,0.8625043555536271,1.4188196648857168,430.89566641364786,61.47830791204376,101.13181651531198,1.1932404093271982,15.60416052277054,0.6573862929949943,1.0814004519767657,424.94033322064803,59.77843619986306,98.33552754877473,4.969109338255993,0.5356075317140984,410.51700000000005,4.0,0.07142857142857142,0.863013698630137,0.8125,0.863013698630137,0.8125,False,False,False,False,True,False,False,False,False,False,False,FAIL_AD_A
C=CC1=CC(C)(C)C=Cc2ccccc2SN(C=O)c2ccccc21,C=CC1=CC(C)(C)C=Cc2ccccc2SN(C=O)c2ccccc21,B0_prior_random,1701,True,True,ok,True,0.17354300055733188,0.17354300055733188,1.1471147258431549,0.8625043555536271,1.4188196648857168,410.97147627650094,61.47830791204376,101.13181651531198,1.5171540548656377,32.89683032776943,0.6573862929949943,1.0814004519767657,412.2511508517712,59.77843619986306,98.33552754877473,3.9018585324481148,0.49188852444599895,347.4830000000001,2.0,0.09375,0.8688524590163934,0.7540983606557377,0.8688524590163934,0.7540983606557377,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
C1=CC=CN=NCCC=C1,C1=CC=CN=NCCC=C1,B0_prior_random,1701,True,True,ok,True,0.1122282938465945,0.1122282938465945,1.1745236442285318,0.8625043555536271,1.4188196648857168,442.86186705159207,61.47830791204376,101.13181651531198,1.4981296094359806,31.48687858084619,0.6573862929949943,1.0814004519767657,459.18973569392233,59.77843619986306,98.33552754877473,4.446713976056411,0.48589477397395897,134.18200000000002,0.0,0.023255813953488372,0.9090909090909091,0.65,0.926829268292683,0.65,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
CCOC=CC=Cc1cccc(C=CC(=O)c2ccccc2C2=CC=CC=CCc3ccccc32)c1,CCOC=CC=Cc1cccc(C=CC(=O)c2ccccc2C2=CC=CC=CCc3ccccc32)c1,B0_prior_random,1701,True,True,ok,True,0.1408616938296545,0.1408616938296545,0.9665921983085664,0.8625043555536271,1.4188196648857168,433.2270864633944,61.47830791204376,101.13181651531198,1.2587977806781312,18.14670506084932,0.6573862929949943,1.0814004519767657,431.09077865210276,59.77843619986306,98.33552754877473,3.536715913328961,0.14336219517735885,470.6120000000002,8.0,0.10126582278481013,0.8133333333333334,0.6857142857142857,0.8658536585365854,0.6962025316455696,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
O=CC=C1Oc2ccccc2C(C(O)C=O)=CC=C1O,O=CC=C1Oc2ccccc2C(C(O)C=O)=CC=C1O,B0_prior_random,1701,True,True,ok,True,0.15511092895997228,0.15511092895997228,0.8372846910413604,0.8625043555536271,1.4188196648857168,425.5129036596921,61.47830791204376,101.13181651531198,1.16998086550867,14.790432218712771,0.6573862929949943,1.0814004519767657,407.5679878806539,59.77843619986306,98.33552754877473,3.998765294882224,0.6439016155802362,272.256,3.0,0.12280701754385964,0.8805970149253731,0.6923076923076923,0.8805970149253731,0.6923076923076923,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
Cc1ccc2c3c1C=CC=C(C(C)C)N1C=C(C=C/C=C(\C#N)C(=O)O)C(=CC1)C3C=C2,Cc1ccc2c3c1C=CC=C(C(C)C)N1C=C(C=C/C=C(\C#N)C(=O)O)C(=CC1)C3C=C2,B0_prior_random,1701,True,True,ok,True,0.09327434426252867,0.09327434426252867,0.908520205988777,0.8625043555536271,1.4188196648857168,472.3933395951993,61.47830791204376,101.13181651531198,1.1575169977360071,14.371993024161728,0.6573862929949943,1.0814004519767657,473.0531446834513,59.77843619986306,98.33552754877473,5.599000390769572,0.37332283557233176,422.5280000000002,4.0,0.06593406593406594,0.8804347826086957,0.7263157894736842,0.8804347826086957,0.7263157894736842,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CCCCCCC=CC1Cc2ccccc2C(CC)C1,CCCCCCC=CC1Cc2ccccc2C(CC)C1,B0_prior_random,1701,True,True,ok,True,0.16284472468979555,0.16284472468979555,1.1661610187537903,0.8625043555536271,1.4188196648857168,418.8865395427547,61.47830791204376,101.13181651531198,1.4743655822144859,29.81024752957244,0.6573862929949943,1.0814004519767657,408.6138221512845,59.77843619986306,98.33552754877473,3.2510611401226406,0.40443597770807593,270.46,7.0,0.06060606060606061,0.8085106382978724,0.7301587301587302,0.8771929824561404,0.7301587301587302,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
C=C1C(C#N)=CC=CC=C2CC(C)=CC=C12,C=C1C(C#N)=CC=CC=C2CC(C)=CC=C12,B0_prior_random,1701,True,True,ok,True,0.14242473821744941,0.14242473821744941,0.9358722933725533,0.8625043555536271,1.4188196648857168,426.2156116296863,61.47830791204376,101.13181651531198,1.17069720187246,14.814848064299747,0.6573862929949943,1.0814004519767657,412.5534656881723,59.77843619986306,98.33552754877473,3.8939669368867937,0.5928866902879789,207.27599999999995,0.0,0.06896551724137931,0.9032258064516129,0.8125,0.9032258064516129,0.8125,False,False,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CC1=C2C=C3C=C(CCl)C1=CC=CC32,CC1=C2C=C3C=C(CCl)C1=CC=CC32,B0_prior_random,1701,True,True,ok,True,0.12066621661626512,0.12066621661626512,0.9020231354143315,0.8625043555536271,1.4188196648857168,441.71208655052595,61.47830791204376,101.13181651531198,1.0781672431564935,11.972014747791222,0.6573862929949943,1.0814004519767657,437.32696528395013,59.77843619986306,98.33552754877473,5.361040567680982,0.571010134198761,202.684,1.0,0.07017543859649122,0.8653846153846154,0.8421052631578947,0.8653846153846154,0.8421052631578947,False,False,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CCN(C)C=C1C2=CC=CC=CCOC(=O)C=CC=C3C=CC=C2C1=CCC3,CCN(C)C=C1C2=CC=CC=CCOC(=O)C=CC=C3C=CC=C2C1=CCC3,B0_prior_random,1701,True,True,ok,True,0.11675647567803152,0.11675647567803152,1.1114324809892284,0.8625043555536271,1.4188196648857168,442.85851647061264,61.47830791204376,101.13181651531198,1.446649807286704,27.967252748875122,0.6573862929949943,1.0814004519767657,453.4863004126067,59.77843619986306,98.33552754877473,5.234273378527195,0.6295881133581479,373.49600000000015,2.0,0.08450704225352113,0.9090909090909091,0.8181818181818181,0.9090909090909091,0.8181818181818181,False,False,False,False,False,False,False,False,False,False,False,FAIL_AD_A
CC=CC=C1C2=C1c1ccccc1C=CC2=CC=CC=COC(=O)CCC,CC=CC=C1C2=C1c1ccccc1C=CC2=CC=CC=COC(=O)CCC,B0_prior_random,1701,True,True,ok,True,0.08959099544043819,0.08959099544043819,0.9531358245029482,0.8625043555536271,1.4188196648857168,483.7154582711809,61.47830791204376,101.13181651531198,1.2420163013690846,17.458876840901993,0.6573862929949943,1.0814004519767657,507.8043545548641,59.77843619986306,98.33552754877473,3.5293164943824005,0.33843683971072386,356.4650000000002,6.0,0.09722222222222222,0.8333333333333334,0.6875,0.8860759493670887,0.6875,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
