canonical_smiles,state_A_smiles,state_B_smiles,method_id,seed,pair_valid,pred_E_lambda_nm,pred_Z_lambda_nm,pred_E_uncertainty_nm,pred_Z_uncertainty_nm,pred_delta_lambda_nm,pred_uv_lambda_nm,pred_uv_uncertainty_nm,pred_half_life_h,pred_half_life_uncertainty_log10_h,switch_proxy_score,reward,sa_score,qed,molecular_weight,rotatable_bonds,psoralen_similarity,deltaH_kJ_mol,stored_energy_MJ_kg,PSS_pred,quantum_yield_pred,energy_endpoint_available,PSS_available,quantum_yield_available,final_status
CCCCCCOc1ccccc1/N=N/c1ccccc1/N=N/c1ccccc1Cl,CCCCCCOc1ccccc1/N=N/c1ccccc1/N=N/c1ccccc1Cl,CCCCCCOc1ccccc1/N=N\c1ccccc1/N=N/c1ccccc1Cl,photoswitch_pair_rl,1701,True,362.9906963909406,293.86154736488845,6.62134550629844,0.4148400994288927,69.12914902605218,427.8580715092556,61.47830791204369,10.73619968487696,0.8625043555536274,0.997852162540081,0.10506578202330324,2.5771207110598695,0.23795157235484926,420.9440000000001,10.0,0.08333333333333333,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=C(C)NN=C(C)C/N=N/c1ncccc1/N=N/c1ccccc1OC,C=C(C)NN=C(C)C/N=N/c1ncccc1/N=N/c1ccccc1OC,C=C(C)NN=C(C)C/N=N\c1ncccc1/N=N/c1ccccc1OC,photoswitch_pair_rl,1701,True,367.8231975576996,296.8663201259258,1.3788850219043554,0.53780069435147,70.95687743177376,404.8947644598509,61.47830791204369,8.216489199636268,0.8625043555536274,0.99829010111433,0.1340025974630373,3.4745026703368422,0.40743930698458913,351.4140000000001,8.0,0.09859154929577464,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCOC(O)=C(/N=N/c1ccc(Cl)cc1)c1ccccc1,CCOC(O)=C(/N=N/c1ccc(Cl)cc1)c1ccccc1,CCOC(O)=C(/N=N\c1ccc(Cl)cc1)c1ccccc1,photoswitch_pair_rl,1701,True,355.5447681448907,286.83674936515104,1.7978313110747315,1.0340242207221122,68.70801877973969,403.2628960085117,61.47830791204369,7.066811190462395,0.8625043555536274,0.9977363315684669,0.14015249155770323,2.4951713127398616,0.5980368213200621,302.761,5.0,0.1016949152542373,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
Cc1n[nH]c(C)c1/N=N/C=C1C=CC=CC=C1,Cc1n[nH]c(C)c1/N=N/C=C1C=CC=CC=C1,Cc1n[nH]c(C)c1/N=N\C=C1C=CC=CC=C1,photoswitch_pair_rl,1701,True,343.2334139845405,295.7729318871937,1.3874792302407557,0.3099515689355681,47.46048209734681,441.86884435837396,61.47830791204369,0.28575186389042884,0.8625043555536274,0.9687067726444117,0.03308508832475864,3.6929328298782327,0.7682498729177388,226.28300000000004,2.0,0.06896551724137931,,,,,False,False,False,FAIL_PHOTOSWITCH_PROXY
CCCC=CN(/N=N/c1ccc(F)cc1)c1ccccc1,CCCC=CN(/N=N/c1ccc(F)cc1)c1ccccc1,CCCC=CN(/N=N\c1ccc(F)cc1)c1ccccc1,photoswitch_pair_rl,1701,True,375.6613222166229,292.4445947169456,2.5019254486969364,0.3329782267403185,83.21672749967735,412.4465978560642,61.47830791204369,10.284854194656845,0.8625043555536274,0.9996301676777626,0.12440655138259687,2.750185612865966,0.49737105270834764,283.35,6.0,0.0625,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCOc1ccccc1/N=N\c1c(N)cccc1O,CCOc1ccccc1/N=N\c1c(N)cccc1O,CCOc1ccccc1/N=N/c1c(N)cccc1O,photoswitch_pair_rl,1701,True,365.94124914841603,290.6433177468081,4.640294220582772,1.054203337301788,75.29793140160791,417.84708857825643,61.47830791204369,8.047228566541172,0.8625043555536274,0.9990054661806838,0.11791214191673528,2.4375925332681074,0.6455343311270516,257.29299999999995,4.0,0.08064516129032258,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
O=C[C@H](O)c1ccccc1/N=N/c1ccc(Cl)cc1O,O=C[C@H](O)c1ccccc1/N=N/c1ccc(Cl)cc1O,O=C[C@H](O)c1ccccc1/N=N\c1ccc(Cl)cc1O,photoswitch_pair_rl,1701,True,361.85035474943055,295.259833581677,4.600795671418645,0.3214946994508193,66.59052116775354,398.169389944824,61.47830791204369,6.559495704307588,0.8625043555536274,0.9970524091095134,0.14469898319359636,3.296738097080026,0.6651779925099809,290.706,4.0,0.09836065573770492,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC(=CC=C/N=N/c1ccccc1/N=N/C=CC=C/N=N/c1ccccc1C(C)C)CF,CC(=CC=C/N=N/c1ccccc1/N=N/C=CC=C/N=N/c1ccccc1C(C)C)CF,CC(=CC=C/N=N\c1ccccc1/N=N/C=CC=C/N=N/c1ccccc1C(C)C)CF,photoswitch_pair_rl,1701,True,351.58053332391273,294.5343424708144,1.2731970394549477,0.1836267147467318,57.046190853098324,440.0607131422869,61.47830791204369,7.724524123699359,0.8625043555536274,0.9903468778031076,0.08633867170036305,4.171677628683563,0.26601161607808194,430.53100000000023,10.0,0.07692307692307693,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
COc1ccccc1/N=N/c1ccncc1/N=N/C=CC(C)=CO,COc1ccccc1/N=N/c1ccncc1/N=N/C=CC(C)=CO,COc1ccccc1/N=N\c1ccncc1/N=N/C=CC(C)=CO,photoswitch_pair_rl,1701,True,345.7645001978455,297.12195537184357,3.0956251604351404,0.579630151805898,48.64254482600194,417.46660929710515,61.47830791204369,24.882100433848997,0.8625043555536274,0.9728886744477621,0.10904145870496545,3.502345178571958,0.42794773193108676,323.35600000000005,6.0,0.10294117647058823,,,,,False,False,False,FAIL_PHOTOSWITCH_PROXY
C=CC=CC=CC(F)=C/N=N/c1cccc(F)c1/N=N/c1ccccc1OC,C=CC=CC=CC(F)=C/N=N/c1cccc(F)c1/N=N/c1ccccc1OC,C=CC=CC=CC(F)=C/N=N\c1cccc(F)c1/N=N/c1ccccc1OC,photoswitch_pair_rl,1701,True,339.014793642331,291.4615679765188,2.0435777219161366,1.0530443267543848,47.55322566581219,417.0865548861259,61.47830791204369,12.525668342707576,0.8625043555536274,0.9690562976364729,0.11547261960769621,3.6142438908165095,0.3465646095447197,380.3980000000001,8.0,0.1111111111111111,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCNC=C1C=CC=NC=C1/N=N/C,CCCNC=C1C=CC=NC=C1/N=N/C,CCCNC=C1C=CC=NC=C1/N=N\C,photoswitch_pair_rl,1701,True,365.2415178872211,294.6588608046786,1.9894588434266238,0.2328711244687168,70.58265708254248,433.54559760599324,61.47830791204369,10.111880621260882,0.8625043555536274,0.998208362691149,0.09407076791304962,3.954911294116977,0.5545984286105969,204.27699999999996,4.0,0.07017543859649122,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCCOCOc1ccccc1/N=N/c1ccccc1Cc1ccc(C)[nH]1,CCCCCOCOc1ccccc1/N=N/c1ccccc1Cc1ccc(C)[nH]1,CCCCCOCOc1ccccc1/N=N\c1ccccc1Cc1ccc(C)[nH]1,photoswitch_pair_rl,1701,True,361.50252484917013,294.83063535649427,1.5535660687777721,0.08481335618680734,66.67188949267586,432.31119604585814,61.47830791204369,6.68645108699842,0.8625043555536274,0.9970821501935664,0.09951687443910529,2.818010622878692,0.2201094373414688,391.51500000000016,11.0,0.0684931506849315,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
Cc1cccc(/N=N/c2ccccc2/N=N/c2ccccc2NN)c1,Cc1cccc(/N=N/c2ccccc2/N=N/c2ccccc2NN)c1,Cc1cccc(/N=N\c2ccccc2/N=N/c2ccccc2NN)c1,photoswitch_pair_rl,1701,True,359.608920985472,298.1260299050785,4.280952538678597,0.6323026274046356,61.48289108039353,405.1332542226858,61.47830791204369,4.88820470192346,0.8625043555536274,0.9944332489419252,0.1329989207246719,2.6612463889690545,0.33556177593680225,330.3950000000001,5.0,0.10526315789473684,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCc1ccccc1/N=N/C=C1C=CC(OC)=C1,CCc1ccccc1/N=N/C=C1C=CC(OC)=C1,CCc1ccccc1/N=N\C=C1C=CC(OC)=C1,photoswitch_pair_rl,1701,True,371.8187795265887,295.2832578972038,4.109232477853138,1.0556494776978407,76.5355216293849,439.69015248136355,61.47830791204369,11.333230922813694,0.8625043555536274,0.9991478880804998,0.09023246854056301,3.078491757352861,0.7215758631939205,240.30599999999998,4.0,0.13559322033898305,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
COc1ccccc1/N=N/c1cccc(F)c1F,COc1ccccc1/N=N/c1cccc(F)c1F,COc1ccccc1/N=N\c1cccc(F)c1F,photoswitch_pair_rl,1701,True,338.93310539568597,293.51064579740097,1.803128229147578,1.317431913842268,45.422459598285,395.1093666915772,61.47830791204369,16.622626444077174,0.8625043555536274,0.9599905379140686,0.15016343956934491,2.2651520775756264,0.741492664045821,248.23199999999997,3.0,0.1346153846153846,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
Cc1cccc(C(C)C)c1/N=N/C=C1C=CC(Br)=C1,Cc1cccc(C(C)C)c1/N=N/C=C1C=CC(Br)=C1,Cc1cccc(C(C)C)c1/N=N\C=C1C=CC(Br)=C1,photoswitch_pair_rl,1701,True,350.7999936899292,297.02450762117684,1.4379714674121964,0.6269072655148339,53.77548606875234,442.49392848066117,61.47830791204369,5.962238123363475,0.8625043555536274,0.9855418847186715,0.0868586871491472,3.2049920494751714,0.6168484054934308,317.23,3.0,0.078125,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
COc1ccccc1/N=N/C=C1C=CC=CCN=C1,COc1ccccc1/N=N/C=C1C=CC=CCN=C1,COc1ccccc1/N=N\C=C1C=CC=CCN=C1,photoswitch_pair_rl,1701,True,356.1404260812721,297.2203180881141,2.896535736892164,0.5423311567743971,58.92010799315801,433.9421700132513,61.47830791204369,16.216252942647174,0.8625043555536274,0.992347291487502,0.09483932995037965,3.443142350117923,0.7542947310591216,253.305,3.0,0.1076923076923077,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC=C1C(C)=CC=C1/N=N/C=CC=C(C)C,CC=C1C(C)=CC=C1/N=N/C=CC=C(C)C,CC=C1C(C)=CC=C1/N=N\C=CC=C(C)C,photoswitch_pair_rl,1701,True,345.49162062092455,296.1715079215043,2.2364709115399717,0.1669521188214139,49.320112699420235,435.440551169475,61.47830791204369,5.934550817348435,0.8625043555536274,0.9750353788422128,0.08922165322038876,4.275133090732949,0.4799273446775139,214.31199999999998,3.0,0.06779661016949153,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCN(C)c1c2cccc1C(/C=C\C=CC=C(C)C(=O)O)=CC1C(C(=O)O)=CC(C)=C1/N=N/2,CCN(C)c1c2cccc1C(/C=C\C=CC=C(C)C(=O)O)=CC1C(C(=O)O)=CC(C)=C1/N=N/2,CCN(C)c1c2cccc1C(/C=C\C=CC=C(C)C(=O)O)=CC1C(C(=O)O)=CC(C)=C1/N=N\2,photoswitch_pair_rl,1701,True,379.60694714759717,294.2911828066726,3.6222032044348125,1.315342179641096,85.31576434092455,451.13677923325577,61.47830791204369,6.498748267719795,0.8625043555536274,0.9997154936797672,0.06790705087743963,5.540807808733716,0.41505113476855743,445.5190000000002,7.0,0.08139534883720931,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
O=Cc1ccc(O)cc1/N=N/c1ccccc1O,O=Cc1ccc(O)cc1/N=N/c1ccccc1O,O=Cc1ccc(O)cc1/N=N\c1ccccc1O,photoswitch_pair_rl,1701,True,358.6057264303147,295.5761313482298,1.7539514403375627,0.19307458384848145,63.02959508208488,391.237869310753,61.47830791204369,7.029898302530945,0.8625043555536274,0.9954073707293144,0.15939818406269243,2.7138597698833173,0.6392880351562539,242.23399999999998,3.0,0.10909090909090909,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCOc1ccccc1/N=N/c1ccccc1/N=N/c1ccccc1/N=N/C=CC=C(F)CF,CCCOc1ccccc1/N=N/c1ccccc1/N=N/c1ccccc1/N=N/C=CC=C(F)CF,CCCOc1ccccc1/N=N\c1ccccc1/N=N/c1ccccc1/N=N/C=CC=C(F)CF,photoswitch_pair_rl,1701,True,370.14282777126306,293.16624242462734,2.863859933791316,0.4057588626992601,76.97658534663572,438.9018425276763,61.47830791204369,7.988625864822522,0.8625043555536274,0.9991935590934654,0.08906101954528292,3.5973846510246226,0.2009856637119557,474.5150000000001,11.0,0.08823529411764706,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
Cc1ccc(/N=N/C2=CC=CC(C)(C)C2)c(/N=N/c2ccccc2)c1,Cc1ccc(/N=N/C2=CC=CC(C)(C)C2)c(/N=N/c2ccccc2)c1,Cc1ccc(/N=N\C2=CC=CC(C)(C)C2)c(/N=N/c2ccccc2)c1,photoswitch_pair_rl,1701,True,362.54555818541286,298.29668661667426,3.221579997325104,0.38883435496160307,64.2488715687386,421.3663946853091,61.47830791204369,11.517763629840648,0.8625043555536274,0.996054038835241,0.11261154743499419,3.2044627746381824,0.5255898892001534,330.435,4.0,0.12698412698412698,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCOc1ccccc1/N=N/c1ccccn1,CCCCOc1ccccc1/N=N/c1ccccn1,CCCCOc1ccccc1/N=N\c1ccccn1,photoswitch_pair_rl,1701,True,359.1263331248542,293.9613967483197,0.9695554948560988,0.5006186161573842,65.16493637653451,414.6752503452447,61.47830791204369,11.643855012912127,0.8625043555536274,0.9964794701971261,0.12350571019489011,2.305384108359682,0.5556057516123152,255.321,6.0,0.08333333333333333,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=CC(Br)=CC=C=C/N=N/C=CN=C(C)/N=N/c1ccccc1N(C)CC,C=CC(Br)=CC=C=C/N=N/C=CN=C(C)/N=N/c1ccccc1N(C)CC,C=CC(Br)=CC=C=C/N=N\C=CN=C(C)/N=N/c1ccccc1N(C)CC,photoswitch_pair_rl,1701,True,381.15323260658033,293.23066548303046,1.0651552106013669,0.6435136303274327,87.92256712354987,428.11070489294843,61.47830791204369,7.993302734941907,0.8625043555536274,0.9997945948764788,0.09444441050120764,4.620879200704419,0.14964231216520535,427.3500000000002,8.0,0.04878048780487805,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCNc1ncccc1/N=N/c1ccccc1,CCNc1ncccc1/N=N/c1ccccc1,CCNc1ncccc1/N=N\c1ccccc1,photoswitch_pair_rl,1701,True,374.1574352145176,295.5314407653928,4.390123543966374,0.6035225771631534,78.62599444912479,424.01096241241066,61.47830791204369,13.125506821464066,0.8625043555536274,0.9993437087001238,0.10803830270038396,2.3570631972251714,0.8028298999695559,226.283,4.0,0.06779661016949153,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCOc1ccccc1/N=N/C=CC=CC=C1/C=C(\C#N)C(=O)Nc2ccccc2NC=CC(F)=CN1,CCCCOc1ccccc1/N=N/C=CC=CC=C1/C=C(\C#N)C(=O)Nc2ccccc2NC=CC(F)=CN1,CCCCOc1ccccc1/N=N\C=CC=CC=C1/C=C(\C#N)C(=O)Nc2ccccc2NC=CC(F)=CN1,photoswitch_pair_rl,1701,True,379.079688875403,293.62584372049133,3.3674676089924023,1.099379282689983,85.45384515491168,482.05995441439853,61.47830791204369,5.881135251039148,0.8625043555536274,0.999720360790362,0.04964182916739352,4.366341666529896,0.19016515674736217,524.6000000000001,8.0,0.08602150537634409,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCCCNC=C1C=CC(C)=C1/N=N/c1cccnc1/N=N/c1cccc(/N=N/c2ccccc2)c1,CCCCCCNC=C1C=CC(C)=C1/N=N/c1cccnc1/N=N/c1cccc(/N=N/c2ccccc2)c1,CCCCCCNC=C1C=CC(C)=C1/N=N\c1cccnc1/N=N/c1cccc(/N=N/c2ccccc2)c1,photoswitch_pair_rl,1701,True,372.0717609169473,295.33626593801887,3.946287799709771,0.9988127616022671,76.73549497892844,442.5725789458525,61.47830791204369,4.8464390393764125,0.8625043555536274,0.9991689065473492,0.08251095275923102,3.5209797855681417,0.19594462494644382,504.64200000000017,12.0,0.08641975308641975,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCNC(=O)c1ccccc1/N=N/c1ccccc1N,CCCCNC(=O)c1ccccc1/N=N/c1ccccc1N,CCCCNC(=O)c1ccccc1/N=N\c1ccccc1N,photoswitch_pair_rl,1701,True,378.38156164481296,294.21993969199275,4.360731204771688,0.589760158544351,84.16162195282021,433.6905530940394,61.47830791204369,6.453020307084471,0.8625043555536274,0.999671354680003,0.09490513702896097,2.2396969835603837,0.47535218781154187,296.374,6.0,0.08771929824561403,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCc1ccc(Cl)cc1/N=N/c1ccccc1Cl,CCc1ccc(Cl)cc1/N=N/c1ccccc1Cl,CCc1ccc(Cl)cc1/N=N\c1ccccc1Cl,photoswitch_pair_rl,1701,True,361.4892001190501,293.92139049582687,1.3577173382978371,0.7868349691630327,67.56780962322324,397.93364735167046,61.47830791204369,7.341640965779125,0.8625043555536274,0.9973904803930831,0.14854552593240042,2.281580131874268,0.6180518123294367,279.17,3.0,0.10909090909090909,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=CC=C1/N=N/c2nccc(c2N(C)CC)C=C1/N=N/c1ccccc1,C=CC=C1/N=N/c2nccc(c2N(C)CC)C=C1/N=N/c1ccccc1,C=CC=C1/N=N\c2nccc(c2N(C)CC)C=C1/N=N/c1ccccc1,photoswitch_pair_rl,1701,True,380.08219225136844,292.4214169497259,1.902456039677653,0.42421687950571146,87.66077530164256,432.6643282260546,61.47830791204369,16.311309592665435,0.8625043555536274,0.9997877634644992,0.08917377025158178,4.416114919075502,0.640442108072426,344.422,5.0,0.06578947368421052,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
COc1ccccc1/N=N/C=C(C)C=CF,COc1ccccc1/N=N/C=C(C)C=CF,COc1ccccc1/N=N\C=C(C)C=CF,photoswitch_pair_rl,1701,True,350.20165899576006,297.375307152493,2.472815157648443,1.0876105081625886,52.82635184326705,414.7709927740395,61.47830791204369,10.938028819646501,0.8625043555536274,0.983750241217284,0.12128391878300969,3.3391053984252554,0.5535594470789131,220.24699999999999,4.0,0.1206896551724138,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCCC#Cc1ccccc1/N=N/c1ccccc1C(C)Oc1ccccc1F,CCCCCC#Cc1ccccc1/N=N/c1ccccc1C(C)Oc1ccccc1F,CCCCCC#Cc1ccccc1/N=N\c1ccccc1C(C)Oc1ccccc1F,photoswitch_pair_rl,1701,True,366.13169367684844,290.1719034001699,2.0135713453334763,0.5571346367835613,75.95979027667852,414.0528750412809,61.47830791204369,12.807463939795547,0.8625043555536274,0.9990843623422538,0.12273406050479696,3.1049144668294497,0.20720527572843506,414.52400000000017,8.0,0.06756756756756757,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC(=CC=C/N=N/c1ccccc1O)C(=O)O,CC(=CC=C/N=N/c1ccccc1O)C(=O)O,CC(=CC=C/N=N\c1ccccc1O)C(=O)O,photoswitch_pair_rl,1701,True,357.4026728234315,297.631466626885,1.125543013096629,0.646753686250605,59.77120619654647,423.6136274905302,61.47830791204369,5.974091460632814,0.8625043555536274,0.993114312368518,0.10837332316622161,3.24546854583401,0.47520034744670897,232.23900000000003,4.0,0.1016949152542373,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
COc1cc2ccc1/N=N/C=C1C=CNC1CC=C2,COc1cc2ccc1/N=N/C=C1C=CNC1CC=C2,COc1cc2ccc1/N=N\C=C1C=CNC1CC=C2,photoswitch_pair_rl,1701,True,353.76155644980554,298.6474062098296,3.9189865404527486,0.9803518518606534,55.11415023997591,410.94886931913607,61.47830791204369,10.482400601714168,0.8625043555536274,0.987742315221254,0.11408394184098611,5.436863635854197,0.8312774099935968,253.305,1.0,0.12121212121212122,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=C1C/C=C/C=CC(=NO)C=CC=C1/N=N/c1ccccc1Br,C=C1C/C=C/C=CC(=NO)C=CC=C1/N=N/c1ccccc1Br,C=C1C/C=C/C=CC(=NO)C=CC=C1/N=N\c1ccccc1Br,photoswitch_pair_rl,1701,True,348.999444392518,297.2892857249111,2.404629838820863,0.6006185683647732,51.71015866760689,430.3940316825926,61.47830791204369,7.821545201686319,0.8625043555536274,0.9813625658688264,0.09659363377815695,4.175021165571514,0.3947435251303166,370.25000000000006,2.0,0.057971014492753624,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C1=COc2ccccc2/N=N/C=C(c2ccccc2)NC1,C1=COc2ccccc2/N=N/C=C(c2ccccc2)NC1,C1=COc2ccccc2/N=N\C=C(c2ccccc2)NC1,photoswitch_pair_rl,1701,True,367.2690284594757,294.77201753251416,4.56736019697825,0.4469337614890189,72.49701092696154,392.84860672843297,61.47830791204369,13.72848467826738,0.8625043555536274,0.9985891151904713,0.15124101038393253,3.511931306736143,0.8459229225136019,277.327,1.0,0.08771929824561403,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
N#C/N=N/c1ccccc1C#N,N#C/N=N/c1ccccc1C#N,N#C/N=N\c1ccccc1C#N,photoswitch_pair_rl,1701,True,377.598353859152,296.0723707835304,1.3370948507224618,0.5650763656110002,81.52598307562158,390.62487446633503,61.47830791204369,9.765714400198549,0.8625043555536274,0.9995431725531032,0.15769297942424443,3.059048801226842,0.4610297007065908,156.14799999999997,1.0,0.06666666666666667,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=CC(Br)=CC(F)=C/N=N/c1cccc(C)c1C(O)=CCCC,C=CC(Br)=CC(F)=C/N=N/c1cccc(C)c1C(O)=CCCC,C=CC(Br)=CC(F)=C/N=N\c1cccc(C)c1C(O)=CCCC,photoswitch_pair_rl,1701,True,355.2199257724141,293.591255447832,2.9422105723370566,0.4967205909757378,61.62867032458212,432.17336970030436,61.47830791204369,6.496842352318164,0.8625043555536274,0.9945332203630248,0.09485271187011324,3.987005707039767,0.3078033261465896,379.2730000000002,7.0,0.06666666666666667,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC(O)=CNOCCc1ccccc1/N=N/c1c(F)cccc1Cl,CC(O)=CNOCCc1ccccc1/N=N/c1c(F)cccc1Cl,CC(O)=CNOCCc1ccccc1/N=N\c1c(F)cccc1Cl,photoswitch_pair_rl,1701,True,342.6884504579102,288.8318667919835,3.9084661820226776,0.5104463847297963,53.856583665926735,406.0531226456041,61.47830791204369,11.402735895968037,0.8625043555536274,0.9856856217593559,0.1348333584052562,3.16018461394477,0.30512642529663314,349.7930000000001,7.0,0.08333333333333333,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
COc1ccccc1/N=N/C=CC=CCO,COc1ccccc1/N=N/C=CC=CCO,COc1ccccc1/N=N\C=CC=CCO,photoswitch_pair_rl,1701,True,361.2172570600876,295.7663642379319,2.0698248420980745,0.8832588452657444,65.45089282215571,420.18624129610953,61.47830791204369,9.761399490656409,0.8625043555536274,0.9966026675175944,0.11501966778998923,3.1342250639770945,0.6099124519361669,218.256,5.0,0.16071428571428573,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
O=Cc1ccccc1/N=N/c1cccc(Cl)c1,O=Cc1ccccc1/N=N/c1cccc(Cl)c1,O=Cc1ccccc1/N=N\c1cccc(Cl)c1,photoswitch_pair_rl,1701,True,346.70770227511156,294.85482507361536,2.060707519032452,0.6738140626106194,51.8528772014962,393.021830532435,61.47830791204369,6.235110605999389,0.8625043555536274,0.9816860708939991,0.15534066361362406,2.3862769429080597,0.5760415056901086,244.68099999999998,3.0,0.09803921568627451,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
O=Cc1ccccc1/N=N/c1ccc(Cl)cc1,O=Cc1ccccc1/N=N/c1ccc(Cl)cc1,O=Cc1ccccc1/N=N\c1ccc(Cl)cc1,photoswitch_pair_rl,1701,True,350.40976881672356,296.212967238938,2.3856684323456916,0.3531759469040873,54.19680157778555,391.3385419696263,61.47830791204369,8.807624156099646,0.8625043555536274,0.986273429178837,0.160214300787315,2.297169878543853,0.5760415056901086,244.68099999999998,3.0,0.08163265306122448,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=CCNc1cccc(N)c1/N=N/c1ccccc1N=Cc1ccccc1/N=N/c1ccccc1OC,C=CCNc1cccc(N)c1/N=N/c1ccccc1N=Cc1ccccc1/N=N/c1ccccc1OC,C=CCNc1cccc(N)c1/N=N\c1ccccc1N=Cc1ccccc1/N=N/c1ccccc1OC,photoswitch_pair_rl,1701,True,378.6265247216404,296.2147956776768,5.716780376910883,0.7934284450479699,82.41172904396359,420.6395357416236,61.47830791204369,9.250767194271912,0.8625043555536274,0.999591032628553,0.11028016069198157,3.1970482266709785,0.10085567953408588,489.58300000000014,10.0,0.09210526315789473,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
Brc1cccc(/N=N/C2=CC=CNCC2)c1,Brc1cccc(/N=N/C2=CC=CNCC2)c1,Brc1cccc(/N=N\C2=CC=CNCC2)c1,photoswitch_pair_rl,1701,True,344.6646342738623,295.0307789977161,2.084527907915498,0.2976361611783386,49.63385527614622,409.41112545307186,61.47830791204369,4.931232487368929,0.8625043555536274,0.9759724180988688,0.12413953454377014,3.4391465113548794,0.8176153876095109,278.153,2.0,0.07142857142857142,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
O=C1C=CC=C/N=N/c2ccccc2CCC1,O=C1C=CC=C/N=N/c2ccccc2CCC1,O=C1C=CC=C/N=N\c2ccccc2CCC1,photoswitch_pair_rl,1701,True,353.2966622980998,294.52313722838954,4.924779777466962,0.5084762460284824,58.773525069710274,435.759582209399,61.47830791204369,15.235973560202016,0.8625043555536274,0.9922068822652981,0.09335365822362039,3.3889394989137607,0.6638944829598986,226.279,0.0,0.11320754716981132,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C(=C/c1ccccc1/N=N/c1ccccc1)/C=C/C=C/C=C/C=C/C=C/N=N/c1ccccc1/N=N/c1ccccn1,C(=C/c1ccccc1/N=N/c1ccccc1)/C=C/C=C/C=C/C=C/C=C/N=N/c1ccccc1/N=N/c1ccccn1,C(=C/c1ccccc1/N=N\c1ccccc1)/C=C/C=C/C=C/C=C/C=C/N=N/c1ccccc1/N=N/c1ccccn1,photoswitch_pair_rl,1701,True,347.86347703130076,296.07469752446485,1.8191216836878419,1.0634686696675102,51.78877950683591,416.14842167547596,61.47830791204369,11.028004136069166,0.8625043555536274,0.9815414657992558,0.11683166472940987,3.7650631749570795,0.12809944859852254,547.6660000000002,12.0,0.06349206349206349,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCc1ccccc1/N=N/c1ccccc1/N=N/c1ccc(O)cc1,CCc1ccccc1/N=N/c1ccccc1/N=N/c1ccc(O)cc1,CCc1ccccc1/N=N\c1ccccc1/N=N/c1ccc(O)cc1,photoswitch_pair_rl,1701,True,362.2740879228807,294.35003003583,1.7557350910529734,0.2601897514074611,67.92405788705071,413.6779072653885,61.47830791204369,7.730836972375398,0.8625043555536274,0.9975038519230411,0.12444140320046759,2.572261141339972,0.5141729393689715,330.391,5.0,0.09090909090909091,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
